-12.28041	0.05556
-12.87556	0.06944
-12.92082	0.08333
-13.09691	0.09722
-13.16579	0.11111
-13.40181	0.125
-13.51584	0.13889
-13.63584	0.15278
-13.88728	0.16667
-13.92371	0.18056
-14.08649	0.19444
-14.11298	0.20833
-14.1667	0.22222
-14.2821	0.23611
-14.30163	0.25
-14.36741	0.26389
-14.38319	0.27778
-14.4256	0.29167
-14.46128	0.30556
-14.47372	0.31944
-14.51227	0.33333
-14.63401	0.34722
-14.68898	0.36111
-14.7085	0.375
-14.84342	0.38889
-14.8786	0.40278
-14.9475	0.41667
-15.02969	0.43056
-15.05084	0.44444
-15.07409	0.45833
-15.10089	0.47222
-15.12917	0.48611
-15.15815	0.5
-15.2365	0.51389
-15.26373	0.52778
-15.29431	0.54167
-15.30389	0.55556
-15.32715	0.56944
-15.37452	0.58333
-15.47438	0.59722
-15.49241	0.61111
-15.50659	0.625
-15.60855	0.63889
-15.61875	0.65278
-15.62919	0.66667
-15.8284	0.68056
-15.89145	0.69444
-15.91942	0.70833
-15.96867	0.72222
-15.98434	0.73611
-15.98931	0.75
-16.09004	0.76389
-16.16913	0.77778
-16.17808	0.79167
-16.24796	0.80556
-16.24796	0.81944
-16.29771	0.83333
-16.31413	0.84722
-16.34272	0.86111
-16.6204	0.875
-16.63147	0.88889
-16.68842	0.90278
-16.71615	0.91667
-16.78169	0.93056
-16.78169	0.94444
-16.90305	0.95833
-17.78931	0.97222
-18.42263	0.98611
