-7.50867	0.05556
-7.60498	0.06944
-8.04052	0.08333
-8.14845	0.09722
-8.18975	0.11111
-8.18975	0.125
-8.38523	0.13889
-8.38982	0.15278
-8.48843	0.16667
-8.61975	0.18056
-8.67409	0.19444
-8.70381	0.20833
-8.89941	0.22222
-8.95897	0.23611
-8.97502	0.25
-9.00792	0.26389
-9.01978	0.27778
-9.04341	0.29167
-9.13431	0.30556
-9.16018	0.31944
-9.1904	0.33333
-9.20084	0.34722
-9.22919	0.36111
-9.25145	0.375
-9.2642	0.38889
-9.41522	0.40278
-9.43624	0.41667
-9.49953	0.43056
-9.50625	0.44444
-9.51881	0.45833
-9.59105	0.47222
-9.77708	0.48611
-9.80382	0.5
-9.81377	0.51389
-9.83503	0.52778
-9.84243	0.54167
-9.84598	0.55556
-9.8701	0.56944
-9.88639	0.58333
-9.93688	0.59722
-10.02181	0.61111
-10.03723	0.625
-10.06334	0.63889
-10.06974	0.65278
-10.18409	0.66667
-10.23258	0.68056
-10.24988	0.69444
-10.26093	0.70833
-10.26093	0.72222
-10.297	0.73611
-10.33555	0.75
-10.37994	0.76389
-10.48589	0.77778
-10.48589	0.79167
-10.52891	0.80556
-10.58437	0.81944
-10.59047	0.83333
-10.59992	0.84722
-10.59967	0.86111
-10.65214	0.875
-10.68373	0.88889
-10.72589	0.90278
-10.77725	0.91667
-10.77725	0.93056
-10.81852	0.94444
-10.83718	0.95833
-10.8822	0.97222
-10.885	0.98611
