-8.85912	0.05556
-8.95487	0.06944
-9.17112	0.08333
-9.39763	0.09722
-9.44295	0.11111
-9.65074	0.125
-9.6531	0.13889
-9.77087	0.15278
-9.99731	0.16667
-10.20249	0.18056
-10.32542	0.19444
-10.36453	0.20833
-10.36453	0.22222
-10.56473	0.23611
-10.78024	0.25
-10.87947	0.26389
-10.99983	0.27778
-11.04485	0.29167
-11.30674	0.30556
-11.49102	0.31944
-11.69272	0.33333
-11.75813	0.34722
-11.87825	0.36111
-12.14232	0.375
-12.3069	0.38889
-12.71229	0.40278
-12.78939	0.41667
-13.2884	0.43056
-13.2853	0.44444
-13.38428	0.45833
-14.34694	0.47222
-14.38319	0.48611
-14.38183	0.5
-14.5257	0.51389
-14.81047	0.52778
-14.86618	0.54167
-14.87687	0.55556
-14.90093	0.56944
-15.05109	0.58333
-15.17569	0.59722
-15.21374	0.61111
-15.35637	0.625
-15.64089	0.63889
-15.66389	0.65278
-15.69523	0.66667
-15.7109	0.68056
-15.71997	0.69444
-15.79097	0.70833
-15.88225	0.72222
-15.93697	0.73611
-16.10621	0.75
-16.30604	0.76389
-16.38594	0.77778
-16.4197	0.79167
-16.5009	0.80556
-16.68258	0.81944
-16.81054	0.83333
-16.84803	0.84722
-16.85978	0.86111
-17.12838	0.875
-17.18048	0.88889
-17.40481	0.90278
-17.48521	0.91667
-17.68454	0.93056
-17.81206	0.94444
-18.53641	0.95833
-18.64646	0.97222
-19.43436	0.98611
