-7.96578	0.05556
-8.069	0.06944
-8.09225	0.08333
-8.10145	0.09722
-8.20876	0.11111
-8.22083	0.125
-8.26211	0.13889
-8.49863	0.15278
-8.59084	0.16667
-8.5945	0.18056
-8.73228	0.19444
-8.89593	0.20833
-8.93622	0.22222
-8.94766	0.23611
-8.95227	0.25
-9.08495	0.26389
-9.10459	0.27778
-9.11902	0.29167
-9.12629	0.30556
-9.16652	0.31944
-9.19762	0.33333
-9.22285	0.34722
-9.33986	0.36111
-9.35231	0.375
-9.35977	0.38889
-9.40366	0.40278
-9.42169	0.41667
-9.43537	0.43056
-9.45564	0.44444
-9.50749	0.45833
-9.50749	0.47222
-9.55363	0.48611
-9.61319	0.5
-9.6403	0.51389
-9.67263	0.52778
-9.68084	0.54167
-9.69103	0.55556
-9.69103	0.56944
-9.75196	0.58333
-9.76776	0.59722
-9.77299	0.61111
-9.79592	0.625
-9.80096	0.63889
-9.80133	0.65278
-9.82073	0.66667
-9.84672	0.68056
-9.92071	0.69444
-9.92717	0.70833
-9.98226	0.72222
-9.98226	0.73611
-9.98961	0.75
-10.04791	0.76389
-10.04791	0.77778
-10.05389	0.79167
-10.15548	0.80556
-10.20765	0.81944
-10.21269	0.83333
-10.25808	0.84722
-10.37192	0.86111
-10.43105	0.875
-10.43167	0.88889
-10.46786	0.90278
-10.49087	0.91667
-10.51038	0.93056
-10.63412	0.94444
-10.67937	0.95833
-10.7022	0.97222
-11.10268	0.98611
