-8.42029	0.05556
-8.44615	0.06944
-8.48196	0.08333
-8.5225	0.09722
-8.62783	0.11111
-8.62783	0.125
-8.63243	0.13889
-8.66539	0.15278
-8.68578	0.16667
-8.71363	0.18056
-8.78576	0.19444
-8.82343	0.20833
-8.82343	0.22222
-8.82343	0.23611
-8.85371	0.25
-8.87928	0.26389
-8.91869	0.27778
-8.91869	0.29167
-9.03011	0.30556
-9.0551	0.31944
-9.06107	0.33333
-9.15533	0.34722
-9.16192	0.36111
-9.22919	0.375
-9.23541	0.38889
-9.2688	0.40278
-9.2688	0.41667
-9.28217	0.43056
-9.32805	0.44444
-9.40453	0.45833
-9.40826	0.47222
-9.43574	0.48611
-9.43574	0.5
-9.48996	0.51389
-9.51968	0.52778
-9.55139	0.54167
-9.55468	0.55556
-9.56594	0.56944
-9.57091	0.58333
-9.59404	0.59722
-9.59404	0.61111
-9.62413	0.625
-9.68171	0.63889
-9.69308	0.65278
-9.70085	0.66667
-9.75171	0.68056
-9.82869	0.69444
-9.86152	0.70833
-9.9069	0.72222
-9.95391	0.73611
-10.01323	0.75
-10.06309	0.76389
-10.11693	0.77778
-10.11693	0.79167
-10.18123	0.80556
-10.18123	0.81944
-10.26591	0.83333
-10.28494	0.84722
-10.3731	0.86111
-10.38031	0.875
-10.40693	0.88889
-10.47277	0.90278
-10.67826	0.91667
-10.74106	0.93056
-10.7964	0.94444
-11.39527	0.95833
-11.51763	0.97222
-12.79852	0.98611
