-7.50468	0.05556
-7.50468	0.06944
-7.94042	0.08333
-8.02703	0.09722
-8.03368	0.11111
-8.18514	0.125
-8.34443	0.13889
-8.44267	0.15278
-8.44646	0.16667
-8.53681	0.18056
-8.58418	0.19444
-8.61403	0.20833
-8.8197	0.22222
-8.82586	0.23611
-8.87716	0.25
-8.93665	0.26389
-9.01083	0.27778
-9.04863	0.29167
-9.05609	0.30556
-9.05609	0.31944
-9.05609	0.33333
-9.05722	0.34722
-9.27583	0.36111
-9.35019	0.375
-9.38115	0.38889
-9.4279	0.40278
-9.52328	0.41667
-9.63346	0.43056
-9.66131	0.44444
-9.66131	0.45833
-9.69079	0.47222
-9.81377	0.48611
-9.82135	0.5
-9.82135	0.51389
-9.83105	0.52778
-9.8905	0.54167
-9.8905	0.55556
-9.8997	0.56944
-10.0759	0.58333
-10.07814	0.59722
-10.09555	0.61111
-10.09555	0.625
-10.10015	0.63889
-10.11383	0.65278
-10.13385	0.66667
-10.31958	0.68056
-10.36402	0.69444
-10.37957	0.70833
-10.40419	0.72222
-10.40419	0.73611
-10.48197	0.75
-10.49646	0.76389
-10.52269	0.77778
-10.56049	0.79167
-10.58798	0.80556
-10.65924	0.81944
-10.69704	0.83333
-10.71034	0.84722
-10.74367	0.86111
-10.80547	0.875
-10.84265	0.88889
-10.84265	0.90278
-10.84986	0.91667
-10.84986	0.93056
-10.8689	0.94444
-10.87971	0.95833
-10.91285	0.97222
-10.97372	0.98611
