-12.640	 0.000
-13.170	 0.014
-13.170	 0.029
-13.230	 0.043
-13.790	 0.057
-14.990	 0.071
-15.400	 0.086
-15.810	 0.100
-16.270	 0.114
-17.240	 0.129
-17.320	 0.143
-17.370	 0.157
-17.700	 0.171
-17.980	 0.186
-18.580	 0.200
-18.740	 0.214
-19.420	 0.229
-19.900	 0.243
-19.950	 0.257
-20.030	 0.271
-20.180	 0.286
-20.180	 0.300
-20.360	 0.314
-20.550	 0.329
-20.630	 0.343
-20.700	 0.357
-20.700	 0.371
-20.700	 0.386
-21.410	 0.400
-21.400	 0.414
-21.550	 0.429
-21.610	 0.443
-21.790	 0.457
-21.950	 0.471
-22.000	 0.486
-22.030	 0.500
-22.110	 0.514
-22.140	 0.529
-22.300	 0.543
-22.820	 0.557
-22.850	 0.571
-22.890	 0.586
-23.150	 0.600
-23.180	 0.614
-23.340	 0.629
-23.340	 0.643
-23.390	 0.657
-23.510	 0.671
-23.860	 0.686
-23.970	 0.700
-24.180	 0.714
-24.230	 0.729
-24.380	 0.743
-24.530	 0.757
-24.570	 0.771
-24.650	 0.786
-24.740	 0.800
-25.420	 0.814
-25.690	 0.829
-26.140	 0.843
-26.200	 0.857
-26.670	 0.871
-27.240	 0.886
-27.290	 0.900
-27.460	 0.914
-28.140	 0.929
-28.210	 0.943
