-18.250	 0.000
-19.250	 0.014
-19.350	 0.027
-20.270	 0.041
-20.480	 0.055
-21.300	 0.068
-21.600	 0.082
-21.660	 0.096
-21.740	 0.110
-21.800	 0.123
-22.060	 0.137
-21.520	 0.151
-22.170	 0.164
-22.190	 0.178
-22.240	 0.192
-22.240	 0.205
-22.310	 0.219
-22.400	 0.233
-22.410	 0.247
-22.390	 0.260
-22.400	 0.274
-22.460	 0.288
-22.550	 0.301
-22.610	 0.315
-22.610	 0.329
-22.630	 0.342
-22.630	 0.356
-22.610	 0.370
-22.790	 0.384
-22.830	 0.397
-22.830	 0.411
-22.830	 0.425
-22.850	 0.438
-22.950	 0.452
-23.060	 0.466
-23.090	 0.479
-23.090	 0.493
-23.090	 0.507
-23.150	 0.521
-23.150	 0.534
-23.200	 0.548
-23.300	 0.562
-23.300	 0.575
-23.390	 0.589
-23.440	 0.603
-23.490	 0.616
-23.480	 0.630
-23.480	 0.644
-23.560	 0.658
-23.610	 0.671
-23.740	 0.685
-23.830	 0.699
-23.950	 0.712
-23.950	 0.726
-23.950	 0.740
-23.950	 0.753
-23.990	 0.767
-24.160	 0.781
-24.210	 0.795
-24.280	 0.808
-24.320	 0.822
-24.470	 0.836
-24.470	 0.849
-24.470	 0.863
-24.690	 0.877
-24.690	 0.890
-25.190	 0.904
-25.320	 0.918
-25.320	 0.932
-25.320	 0.945
-25.710	 0.959
