-14.230	 0.000
-17.860	 0.014
-19.590	 0.029
-19.670	 0.043
-20.190	 0.057
-20.360	 0.071
-20.800	 0.086
-21.120	 0.100
-21.190	 0.114
-21.180	 0.129
-21.220	 0.143
-21.220	 0.157
-21.420	 0.171
-21.820	 0.186
-21.860	 0.200
-21.860	 0.214
-21.860	 0.229
-22.040	 0.243
-22.040	 0.257
-22.070	 0.271
-22.110	 0.286
-22.200	 0.300
-22.200	 0.314
-22.230	 0.329
-22.250	 0.343
-22.340	 0.357
-22.340	 0.371
-22.460	 0.386
-22.480	 0.400
-22.560	 0.414
-22.600	 0.429
-22.600	 0.443
-22.600	 0.457
-22.690	 0.471
-22.690	 0.486
-22.690	 0.500
-22.770	 0.514
-22.810	 0.529
-22.840	 0.543
-22.840	 0.557
-22.850	 0.571
-22.960	 0.586
-22.960	 0.600
-23.030	 0.614
-23.050	 0.629
-23.090	 0.643
-23.090	 0.657
-23.090	 0.671
-23.140	 0.686
-23.230	 0.700
-23.230	 0.714
-23.250	 0.729
-23.250	 0.743
-23.240	 0.757
-23.270	 0.771
-23.470	 0.786
-23.470	 0.800
-23.460	 0.814
-23.490	 0.829
-23.660	 0.843
-23.660	 0.857
-23.690	 0.871
-23.720	 0.886
-23.770	 0.900
-23.810	 0.914
-24.000	 0.929
-24.050	 0.943
-24.240	 0.957
-24.510	 0.971
