-13.900	 0.000
-18.130	 0.014
-20.370	 0.029
-20.930	 0.043
-20.930	 0.057
-21.330	 0.071
-21.620	 0.086
-21.610	 0.100
-21.630	 0.114
-21.720	 0.129
-21.800	 0.143
-21.820	 0.157
-21.820	 0.171
-21.840	 0.186
-21.930	 0.200
-21.930	 0.214
-21.960	 0.229
-21.960	 0.243
-22.030	 0.257
-22.110	 0.271
-22.160	 0.286
-22.260	 0.300
-22.300	 0.314
-22.400	 0.329
-22.450	 0.343
-22.450	 0.357
-22.450	 0.371
-22.580	 0.386
-22.580	 0.400
-22.620	 0.414
-22.620	 0.429
-22.620	 0.443
-22.690	 0.457
-22.690	 0.471
-22.690	 0.486
-22.770	 0.500
-22.770	 0.514
-22.850	 0.529
-22.850	 0.543
-22.870	 0.557
-22.870	 0.571
-22.880	 0.586
-22.880	 0.600
-22.880	 0.614
-22.940	 0.629
-23.000	 0.643
-23.000	 0.657
-23.040	 0.671
-23.040	 0.686
-23.050	 0.700
-23.070	 0.714
-23.150	 0.729
-23.150	 0.743
-23.200	 0.757
-23.240	 0.771
-23.240	 0.786
-23.290	 0.800
-23.300	 0.814
-23.310	 0.829
-23.410	 0.843
-23.500	 0.857
-23.700	 0.871
-23.700	 0.886
-23.810	 0.900
-23.820	 0.914
-23.880	 0.929
-24.070	 0.943
-24.060	 0.957
-24.060	 0.971
-24.290	 0.986
-24.400	 1.000
