-4.930	 0.000
-5.210	 0.014
-5.360	 0.027
-6.840	 0.041
-7.020	 0.055
-7.280	 0.068
-7.760	 0.082
-7.850	 0.096
-9.340	 0.110
-9.340	 0.123
-9.650	 0.137
-9.810	 0.151
-10.410	 0.164
-10.440	 0.178
-10.500	 0.192
-10.500	 0.205
-11.960	 0.219
-12.420	 0.233
-12.700	 0.247
-12.870	 0.260
-13.550	 0.274
-13.600	 0.288
-15.530	 0.301
-15.560	 0.315
-16.010	 0.329
-17.240	 0.342
-17.330	 0.356
-17.820	 0.370
-17.870	 0.384
-18.120	 0.397
-18.210	 0.411
-18.700	 0.425
-18.730	 0.438
-18.900	 0.452
-18.960	 0.466
-18.990	 0.479
-19.040	 0.493
-19.250	 0.507
-19.250	 0.521
-19.300	 0.534
-19.300	 0.548
-19.430	 0.562
-19.600	 0.575
-19.620	 0.589
-19.620	 0.603
-19.640	 0.616
-19.830	 0.630
-19.890	 0.644
-19.950	 0.658
-19.950	 0.671
-19.950	 0.685
-19.990	 0.699
-20.020	 0.712
-20.030	 0.726
-20.030	 0.740
-20.070	 0.753
-20.100	 0.767
-20.160	 0.781
-20.270	 0.795
-20.300	 0.808
-20.340	 0.822
-20.380	 0.836
-20.380	 0.849
-20.400	 0.863
-20.420	 0.877
-20.430	 0.890
-20.460	 0.904
-20.460	 0.918
-20.820	 0.932
-20.970	 0.945
-21.120	 0.959
