-12.550	 0.000
-13.340	 0.014
-13.630	 0.029
-14.990	 0.043
-15.800	 0.057
-16.300	 0.071
-17.040	 0.086
-17.080	 0.100
-17.850	 0.114
-17.850	 0.129
-18.570	 0.143
-18.620	 0.157
-18.680	 0.171
-18.780	 0.186
-19.440	 0.200
-19.710	 0.214
-19.980	 0.229
-19.980	 0.243
-19.980	 0.257
-20.120	 0.271
-20.120	 0.286
-20.190	 0.300
-20.530	 0.314
-20.590	 0.329
-21.080	 0.343
-21.150	 0.357
-21.140	 0.371
-21.350	 0.386
-21.520	 0.400
-21.530	 0.414
-21.870	 0.429
-21.960	 0.443
-21.960	 0.457
-22.100	 0.471
-22.510	 0.486
-22.510	 0.500
-22.600	 0.514
-22.880	 0.529
-22.880	 0.543
-22.900	 0.557
-23.100	 0.571
-23.100	 0.586
-23.130	 0.600
-23.280	 0.614
-23.310	 0.629
-23.420	 0.643
-23.530	 0.657
-23.550	 0.671
-23.950	 0.686
-24.160	 0.700
-24.170	 0.714
-24.530	 0.729
-24.710	 0.743
-24.780	 0.757
-24.840	 0.771
-24.900	 0.786
-24.890	 0.800
-25.040	 0.814
-25.390	 0.829
-25.750	 0.843
-26.310	 0.857
-26.530	 0.871
-26.580	 0.886
-27.060	 0.900
-27.220	 0.914
-27.620	 0.929
