-10.760	 0.000
-12.340	 0.013
-13.450	 0.026
-14.380	 0.039
-14.470	 0.052
-14.990	 0.065
-15.160	 0.078
-15.630	 0.091
-16.140	 0.104
-16.760	 0.117
-17.080	 0.130
-17.150	 0.143
-17.370	 0.156
-17.450	 0.169
-17.620	 0.182
-17.720	 0.195
-17.860	 0.208
-18.140	 0.221
-18.370	 0.234
-18.640	 0.247
-18.700	 0.260
-18.730	 0.273
-18.930	 0.286
-19.210	 0.299
-19.410	 0.312
-19.690	 0.325
-20.200	 0.338
-20.200	 0.351
-20.290	 0.364
-20.560	 0.377
-20.620	 0.390
-20.720	 0.403
-20.940	 0.416
-20.970	 0.429
-21.110	 0.442
-21.280	 0.455
-21.650	 0.468
-21.700	 0.481
-21.870	 0.494
-21.870	 0.506
-22.040	 0.519
-22.140	 0.532
-22.200	 0.545
-22.260	 0.558
-22.560	 0.571
-22.740	 0.584
-22.770	 0.597
-23.070	 0.610
-23.180	 0.623
-23.360	 0.636
-23.430	 0.649
-23.660	 0.662
-23.660	 0.675
-23.680	 0.688
-23.680	 0.701
-23.770	 0.714
-23.940	 0.727
-23.970	 0.740
-23.990	 0.753
-23.990	 0.766
-24.000	 0.779
-24.330	 0.792
-24.330	 0.805
-24.500	 0.818
-24.840	 0.831
-25.080	 0.844
-25.350	 0.857
-25.790	 0.870
-26.000	 0.883
-26.530	 0.896
-26.850	 0.909
-27.380	 0.922
-27.910	 0.935
-28.110	 0.948
