-8.720	 0.000
-18.900	 0.017
-18.960	 0.034
-20.300	 0.051
-20.460	 0.068
-20.470	 0.085
-20.900	 0.102
-21.420	 0.119
-21.620	 0.136
-21.660	 0.153
-21.720	 0.169
-21.720	 0.186
-21.790	 0.203
-22.150	 0.220
-22.210	 0.237
-22.230	 0.254
-22.260	 0.271
-22.310	 0.288
-22.410	 0.305
-22.610	 0.322
-22.730	 0.339
-22.760	 0.356
-22.810	 0.373
-22.920	 0.390
-22.920	 0.407
-22.960	 0.424
-22.960	 0.441
-22.970	 0.458
-23.140	 0.475
-23.250	 0.492
-23.260	 0.508
-23.470	 0.525
-23.470	 0.542
-23.490	 0.559
-23.580	 0.576
-23.650	 0.593
-23.650	 0.610
-23.680	 0.627
-23.680	 0.644
-23.680	 0.661
-23.850	 0.678
-23.940	 0.695
-24.010	 0.712
-24.060	 0.729
-24.070	 0.746
-24.080	 0.763
-24.190	 0.780
-24.220	 0.797
-24.270	 0.814
-24.270	 0.831
-24.340	 0.847
-24.410	 0.864
-24.430	 0.881
-24.420	 0.898
-24.840	 0.915
-25.350	 0.932
