-13.290	 0.000
-18.400	 0.013
-18.970	 0.026
-20.090	 0.038
-20.110	 0.051
-20.480	 0.064
-21.360	 0.077
-21.290	 0.090
-21.670	 0.103
-21.780	 0.115
-22.420	 0.128
-23.380	 0.141
-23.690	 0.154
-24.430	 0.167
-24.590	 0.179
-24.620	 0.192
-24.700	 0.205
-24.700	 0.218
-25.000	 0.231
-25.080	 0.244
-25.420	 0.256
-25.420	 0.269
-25.420	 0.282
-25.530	 0.295
-25.530	 0.308
-25.640	 0.321
-25.970	 0.333
-25.990	 0.346
-25.980	 0.359
-26.040	 0.372
-26.100	 0.385
-26.190	 0.397
-26.190	 0.410
-26.190	 0.423
-26.400	 0.436
-26.770	 0.449
-27.010	 0.462
-27.080	 0.474
-27.180	 0.487
-27.330	 0.500
-27.600	 0.513
-27.630	 0.526
-27.930	 0.538
-28.080	 0.551
-28.080	 0.564
-28.080	 0.577
-28.300	 0.590
-28.310	 0.603
-28.370	 0.615
-28.520	 0.628
-28.630	 0.641
-28.630	 0.654
-28.880	 0.667
-28.960	 0.679
-29.090	 0.692
-29.150	 0.705
-29.440	 0.718
-29.560	 0.731
-29.560	 0.744
-29.570	 0.756
-29.940	 0.769
-30.290	 0.782
-30.320	 0.795
-30.520	 0.808
-30.750	 0.821
-31.060	 0.833
-31.630	 0.846
-31.810	 0.859
-32.290	 0.872
-32.510	 0.885
-32.740	 0.897
-32.780	 0.910
