-3.310	 0.000
-3.810	 0.013
-5.490	 0.027
-7.670	 0.040
-8.080	 0.053
-9.370	 0.067
-10.190	 0.080
-10.850	 0.093
-13.100	 0.107
-13.680	 0.120
-13.890	 0.133
-14.290	 0.147
-15.050	 0.160
-16.270	 0.173
-16.820	 0.187
-16.830	 0.200
-16.830	 0.213
-16.870	 0.227
-17.010	 0.240
-17.030	 0.253
-17.140	 0.267
-17.350	 0.280
-17.590	 0.293
-17.580	 0.307
-17.620	 0.320
-17.870	 0.333
-17.890	 0.347
-17.890	 0.360
-17.890	 0.373
-17.970	 0.387
-18.160	 0.400
-18.230	 0.413
-18.250	 0.427
-18.610	 0.440
-18.620	 0.453
-18.610	 0.467
-18.640	 0.480
-18.750	 0.493
-18.790	 0.507
-18.800	 0.520
-18.940	 0.533
-18.960	 0.547
-18.960	 0.560
-18.980	 0.573
-19.000	 0.587
-19.100	 0.600
-19.100	 0.613
-19.100	 0.627
-19.140	 0.640
-19.150	 0.653
-19.180	 0.667
-19.270	 0.680
-19.270	 0.693
-19.320	 0.707
-19.360	 0.720
-19.360	 0.733
-19.360	 0.747
-19.530	 0.760
-19.550	 0.773
-19.550	 0.787
-19.550	 0.800
-19.570	 0.813
-19.610	 0.827
-19.610	 0.840
-19.610	 0.853
-19.740	 0.867
-19.740	 0.880
-19.740	 0.893
-19.840	 0.907
-19.870	 0.920
-19.870	 0.933
-19.900	 0.947
