-12.390	 0.000
-13.420	 0.013
-14.480	 0.026
-14.680	 0.039
-15.030	 0.052
-15.550	 0.065
-16.420	 0.078
-16.730	 0.091
-17.160	 0.104
-17.400	 0.117
-17.520	 0.130
-17.650	 0.143
-17.820	 0.156
-17.950	 0.169
-18.490	 0.182
-18.600	 0.195
-18.680	 0.208
-19.220	 0.221
-19.240	 0.234
-19.290	 0.247
-19.640	 0.260
-19.790	 0.273
-20.210	 0.286
-20.210	 0.299
-20.250	 0.312
-20.540	 0.325
-20.620	 0.338
-20.700	 0.351
-20.920	 0.364
-20.980	 0.377
-20.980	 0.390
-21.190	 0.403
-21.360	 0.416
-21.500	 0.429
-21.680	 0.442
-21.870	 0.455
-21.870	 0.468
-21.910	 0.481
-22.030	 0.494
-22.340	 0.506
-22.380	 0.519
-22.380	 0.532
-22.530	 0.545
-22.650	 0.558
-22.740	 0.571
-23.080	 0.584
-23.130	 0.597
-23.260	 0.610
-23.450	 0.623
-23.550	 0.636
-23.640	 0.649
-23.810	 0.662
-23.810	 0.675
-23.880	 0.688
-23.910	 0.701
-24.140	 0.714
-24.270	 0.727
-24.410	 0.740
-24.560	 0.753
-24.670	 0.766
-24.690	 0.779
-24.920	 0.792
-25.930	 0.805
-26.420	 0.818
-27.190	 0.831
-27.190	 0.844
-27.500	 0.857
-27.630	 0.870
