-11.770	 0.000
-14.060	 0.014
-15.270	 0.028
-15.520	 0.042
-15.580	 0.056
-15.890	 0.070
-15.900	 0.085
-16.650	 0.099
-17.010	 0.113
-17.050	 0.127
-17.240	 0.141
-17.240	 0.155
-17.330	 0.169
-17.330	 0.183
-17.510	 0.197
-18.010	 0.211
-18.370	 0.225
-19.310	 0.239
-19.610	 0.254
-19.680	 0.268
-19.770	 0.282
-19.980	 0.296
-20.040	 0.310
-20.110	 0.324
-20.310	 0.338
-20.760	 0.352
-20.790	 0.366
-20.800	 0.380
-20.860	 0.394
-20.970	 0.408
-21.100	 0.423
-21.260	 0.437
-21.260	 0.451
-21.290	 0.465
-21.390	 0.479
-21.610	 0.493
-21.780	 0.507
-21.870	 0.521
-21.890	 0.535
-21.940	 0.549
-21.940	 0.563
-22.220	 0.577
-22.320	 0.592
-22.570	 0.606
-22.570	 0.620
-22.660	 0.634
-22.680	 0.648
-22.800	 0.662
-22.830	 0.676
-22.910	 0.690
-23.100	 0.704
-23.750	 0.718
-23.950	 0.732
-24.090	 0.746
-24.270	 0.761
-24.330	 0.775
-24.490	 0.789
-24.570	 0.803
-24.700	 0.817
-24.770	 0.831
-25.310	 0.845
-25.330	 0.859
-25.450	 0.873
-25.860	 0.887
-26.560	 0.901
-26.560	 0.915
-26.730	 0.930
-26.780	 0.944
-27.350	 0.958
-27.820	 0.972
-27.920	 0.986
