-13.130	 0.000
-18.300	 0.013
-18.410	 0.026
-20.040	 0.038
-20.220	 0.051
-21.120	 0.064
-21.590	 0.077
-21.740	 0.090
-21.940	 0.103
-21.960	 0.115
-22.160	 0.128
-22.210	 0.141
-22.700	 0.154
-23.160	 0.167
-23.890	 0.179
-24.220	 0.192
-24.490	 0.205
-24.620	 0.218
-24.690	 0.231
-24.820	 0.244
-24.820	 0.256
-25.080	 0.269
-25.240	 0.282
-25.280	 0.295
-25.500	 0.308
-25.960	 0.321
-25.960	 0.333
-26.150	 0.346
-26.250	 0.359
-26.300	 0.372
-26.290	 0.385
-26.420	 0.397
-26.420	 0.410
-26.670	 0.423
-26.730	 0.436
-26.830	 0.449
-26.880	 0.462
-26.880	 0.474
-27.080	 0.487
-27.220	 0.500
-27.230	 0.513
-27.420	 0.526
-27.520	 0.538
-27.520	 0.551
-27.600	 0.564
-27.600	 0.577
-27.760	 0.590
-27.800	 0.603
-27.940	 0.615
-28.010	 0.628
-28.020	 0.641
-28.140	 0.654
-28.200	 0.667
-28.420	 0.679
-28.430	 0.692
-28.490	 0.705
-28.610	 0.718
-28.630	 0.731
-29.010	 0.744
-29.060	 0.756
-29.380	 0.769
-29.380	 0.782
-29.420	 0.795
-29.420	 0.808
-29.460	 0.821
-29.460	 0.833
-29.820	 0.846
-29.910	 0.859
-29.970	 0.872
-30.040	 0.885
-30.330	 0.897
-31.060	 0.910
-31.110	 0.923
-31.590	 0.936
-31.760	 0.949
-32.450	 0.962
-32.800	 0.974
