-14.630	 0.000
-14.670	 0.014
-14.680	 0.027
-14.680	 0.041
-14.770	 0.054
-14.890	 0.068
-15.360	 0.081
-16.360	 0.095
-16.750	 0.108
-20.870	 0.122
-21.360	 0.135
-21.360	 0.149
-21.610	 0.162
-21.610	 0.176
-21.610	 0.189
-21.740	 0.203
-21.890	 0.216
-21.990	 0.230
-22.030	 0.243
-22.240	 0.257
-22.420	 0.270
-22.470	 0.284
-22.490	 0.297
-22.530	 0.311
-22.610	 0.324
-22.630	 0.338
-22.830	 0.351
-22.830	 0.365
-22.990	 0.378
-23.010	 0.392
-23.010	 0.405
-23.100	 0.419
-23.200	 0.432
-23.220	 0.446
-23.310	 0.459
-23.310	 0.473
-23.400	 0.486
-23.520	 0.500
-23.560	 0.514
-23.630	 0.527
-23.730	 0.541
-23.800	 0.554
-23.860	 0.568
-24.090	 0.581
-24.090	 0.595
-24.120	 0.608
-24.140	 0.622
-24.310	 0.635
-24.350	 0.649
-24.350	 0.662
-24.370	 0.676
-24.420	 0.689
-24.450	 0.703
-24.470	 0.716
-24.520	 0.730
-24.560	 0.743
-24.560	 0.757
-24.590	 0.770
-24.610	 0.784
-24.610	 0.797
-24.630	 0.811
-24.630	 0.824
-24.700	 0.838
-24.890	 0.851
-24.890	 0.865
-25.140	 0.878
-25.220	 0.892
-25.300	 0.905
-25.620	 0.919
-26.090	 0.932
