-12.420	 0.000
-13.180	 0.013
-14.450	 0.026
-14.470	 0.039
-14.640	 0.052
-14.830	 0.065
-15.230	 0.078
-15.640	 0.091
-16.270	 0.104
-16.650	 0.117
-17.170	 0.130
-17.210	 0.143
-17.420	 0.156
-17.580	 0.169
-17.580	 0.182
-17.800	 0.195
-17.980	 0.208
-18.130	 0.221
-18.560	 0.234
-18.670	 0.247
-18.810	 0.260
-19.150	 0.273
-19.260	 0.286
-19.270	 0.299
-19.520	 0.312
-19.790	 0.325
-20.170	 0.338
-20.360	 0.351
-20.570	 0.364
-20.660	 0.377
-20.680	 0.390
-20.980	 0.403
-21.030	 0.416
-21.090	 0.429
-21.120	 0.442
-21.270	 0.455
-21.350	 0.468
-21.470	 0.481
-21.560	 0.494
-21.630	 0.506
-21.650	 0.519
-21.830	 0.532
-22.100	 0.545
-22.510	 0.558
-22.580	 0.571
-22.820	 0.584
-22.920	 0.597
-22.970	 0.610
-23.000	 0.623
-23.020	 0.636
-23.210	 0.649
-23.470	 0.662
-23.540	 0.675
-23.540	 0.688
-23.560	 0.701
-23.650	 0.714
-23.650	 0.727
-23.770	 0.740
-23.820	 0.753
-23.860	 0.766
-23.980	 0.779
-24.440	 0.792
-24.480	 0.805
-24.640	 0.818
-24.810	 0.831
-25.280	 0.844
-26.300	 0.857
-26.450	 0.870
-26.850	 0.883
-26.980	 0.896
-27.390	 0.909
-28.060	 0.922
