-16.880	 0.000
-18.140	 0.014
-18.140	 0.027
-18.180	 0.041
-20.140	 0.055
-21.060	 0.068
-21.570	 0.082
-21.770	 0.096
-21.850	 0.110
-21.930	 0.123
-21.990	 0.137
-22.040	 0.151
-22.040	 0.164
-22.130	 0.178
-22.200	 0.192
-22.320	 0.205
-22.320	 0.219
-22.360	 0.233
-22.450	 0.247
-22.530	 0.260
-22.540	 0.274
-22.540	 0.288
-22.550	 0.301
-22.680	 0.315
-22.690	 0.329
-22.700	 0.342
-22.710	 0.356
-22.740	 0.370
-22.800	 0.384
-22.800	 0.397
-22.850	 0.411
-22.900	 0.425
-22.870	 0.438
-22.920	 0.452
-23.100	 0.466
-23.130	 0.479
-23.130	 0.493
-23.130	 0.507
-23.130	 0.521
-23.220	 0.534
-23.330	 0.548
-23.330	 0.562
-23.370	 0.575
-23.360	 0.589
-23.580	 0.603
-23.580	 0.616
-23.590	 0.630
-23.600	 0.644
-23.630	 0.658
-23.710	 0.671
-23.710	 0.685
-23.820	 0.699
-23.930	 0.712
-23.960	 0.726
-23.970	 0.740
-24.140	 0.753
-24.180	 0.767
-24.180	 0.781
-24.370	 0.795
-24.580	 0.808
-24.590	 0.822
-24.590	 0.836
-24.560	 0.849
-24.850	 0.863
-24.870	 0.877
-25.190	 0.890
-25.180	 0.904
-25.180	 0.918
-25.440	 0.932
