-13.950	 0.000
-14.010	 0.014
-15.350	 0.027
-17.310	 0.041
-20.190	 0.055
-20.820	 0.068
-21.240	 0.082
-21.320	 0.096
-21.360	 0.110
-21.510	 0.123
-21.570	 0.137
-21.670	 0.151
-21.690	 0.164
-21.720	 0.178
-21.760	 0.192
-21.870	 0.205
-22.000	 0.219
-22.090	 0.233
-22.120	 0.247
-22.140	 0.260
-22.290	 0.274
-22.320	 0.288
-22.340	 0.301
-22.580	 0.315
-22.780	 0.329
-22.880	 0.342
-22.930	 0.356
-22.960	 0.370
-22.980	 0.384
-22.980	 0.397
-23.010	 0.411
-23.170	 0.425
-23.170	 0.438
-23.240	 0.452
-23.240	 0.466
-23.440	 0.479
-23.490	 0.493
-23.590	 0.507
-23.590	 0.521
-23.630	 0.534
-23.630	 0.548
-23.650	 0.562
-23.830	 0.575
-23.830	 0.589
-23.930	 0.603
-23.960	 0.616
-24.040	 0.630
-24.050	 0.644
-24.280	 0.658
-24.450	 0.671
-24.460	 0.685
-24.470	 0.699
-24.490	 0.712
-24.560	 0.726
-24.600	 0.740
-24.650	 0.753
-24.720	 0.767
-24.750	 0.781
-24.750	 0.795
-24.860	 0.808
-24.920	 0.822
-25.150	 0.836
-25.180	 0.849
-25.240	 0.863
-25.600	 0.877
-25.640	 0.890
-25.660	 0.904
