-3.110	 0.000
-3.150	 0.013
-5.500	 0.027
-5.710	 0.040
-7.900	 0.053
-8.010	 0.067
-10.630	 0.080
-10.760	 0.093
-12.180	 0.107
-12.580	 0.120
-12.980	 0.133
-13.270	 0.147
-13.670	 0.160
-14.190	 0.173
-14.540	 0.187
-14.940	 0.200
-15.010	 0.213
-16.100	 0.227
-16.540	 0.240
-16.740	 0.253
-16.780	 0.267
-16.790	 0.280
-16.790	 0.293
-17.030	 0.307
-17.030	 0.320
-17.160	 0.333
-17.220	 0.347
-17.230	 0.360
-17.310	 0.373
-17.380	 0.387
-17.760	 0.400
-17.790	 0.413
-17.820	 0.427
-18.230	 0.440
-18.250	 0.453
-18.250	 0.467
-18.640	 0.480
-18.630	 0.493
-18.700	 0.507
-18.740	 0.520
-18.750	 0.533
-18.750	 0.547
-18.770	 0.560
-18.770	 0.573
-18.790	 0.587
-18.790	 0.600
-18.850	 0.613
-18.850	 0.627
-18.970	 0.640
-18.980	 0.653
-18.980	 0.667
-18.980	 0.680
-19.010	 0.693
-19.050	 0.707
-19.150	 0.720
-19.170	 0.733
-19.180	 0.747
-19.270	 0.760
-19.320	 0.773
-19.350	 0.787
-19.360	 0.800
-19.370	 0.813
-19.370	 0.827
-19.370	 0.840
-19.440	 0.853
-19.520	 0.867
-19.540	 0.880
-19.540	 0.893
-19.600	 0.907
-19.600	 0.920
-19.640	 0.933
-19.780	 0.947
-19.780	 0.960
-19.850	 0.973
-19.850	 0.987
-19.990	 1.000
