-8.110	 0.000
-17.590	 0.017
-18.620	 0.034
-20.040	 0.051
-20.240	 0.068
-20.480	 0.085
-20.570	 0.102
-21.290	 0.119
-21.320	 0.136
-21.340	 0.153
-21.530	 0.169
-21.740	 0.186
-21.740	 0.203
-21.860	 0.220
-21.980	 0.237
-22.040	 0.254
-22.090	 0.271
-22.200	 0.288
-22.240	 0.305
-22.280	 0.322
-22.300	 0.339
-22.480	 0.356
-22.580	 0.373
-22.580	 0.390
-22.790	 0.407
-22.790	 0.424
-22.820	 0.441
-22.840	 0.458
-22.840	 0.475
-22.920	 0.492
-22.960	 0.508
-23.040	 0.525
-23.080	 0.542
-23.090	 0.559
-23.090	 0.576
-23.310	 0.593
-23.310	 0.610
-23.330	 0.627
-23.330	 0.644
-23.370	 0.661
-23.490	 0.678
-23.550	 0.695
-23.550	 0.712
-23.590	 0.729
-23.570	 0.746
-23.580	 0.763
-23.600	 0.780
-23.660	 0.797
-23.730	 0.814
-23.730	 0.831
-23.850	 0.847
-23.940	 0.864
-24.060	 0.881
-24.350	 0.898
-24.350	 0.915
-24.590	 0.932
-24.610	 0.949
-24.850	 0.966
