-3.430	 0.000
-4.570	 0.014
-5.530	 0.027
-5.940	 0.041
-6.610	 0.055
-6.850	 0.068
-7.460	 0.082
-7.950	 0.096
-8.040	 0.110
-8.070	 0.123
-8.460	 0.137
-8.960	 0.151
-9.590	 0.164
-9.730	 0.178
-11.490	 0.192
-11.920	 0.205
-12.000	 0.219
-13.480	 0.233
-13.820	 0.247
-14.240	 0.260
-15.110	 0.274
-15.200	 0.288
-16.470	 0.301
-16.500	 0.315
-16.800	 0.329
-17.320	 0.342
-17.400	 0.356
-17.580	 0.370
-18.050	 0.384
-18.050	 0.397
-18.030	 0.411
-18.030	 0.425
-18.470	 0.438
-18.700	 0.452
-18.860	 0.466
-19.050	 0.479
-19.120	 0.493
-19.290	 0.507
-19.360	 0.521
-19.360	 0.534
-19.430	 0.548
-19.480	 0.562
-19.510	 0.575
-19.630	 0.589
-19.630	 0.603
-19.630	 0.616
-19.620	 0.630
-19.710	 0.644
-19.820	 0.658
-19.840	 0.671
-19.860	 0.685
-19.860	 0.699
-19.880	 0.712
-19.920	 0.726
-19.920	 0.740
-19.950	 0.753
-19.950	 0.767
-20.000	 0.781
-20.010	 0.795
-20.010	 0.808
-19.990	 0.822
-20.020	 0.836
-20.060	 0.849
-20.060	 0.863
-20.250	 0.877
-20.360	 0.890
-20.410	 0.904
-20.450	 0.918
-20.550	 0.932
-21.070	 0.945
